,CustomerID,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,CARRIAGE_REVENUE,AVERAGESHIPPING,FIRST_ORDER_DATE,LATEST_ORDER_DATE,AVGDAYSBETWEENORDERS,DAYSSINCELASTORDER,MONDAY_ORDERS,TUESDAY_ORDERS,WEDNESDAY_ORDERS,THURSDAY_ORDERS,FRIDAY_ORDERS,SATURDAY_ORDERS,SUNDAY_ORDERS,MONDAY_REVENUE,TUESDAY_REVENUE,WEDNESDAY_REVENUE,THURSDAY_REVENUE,FRIDAY_REVENUE,SATURDAY_REVENUE,SUNDAY_REVENUE,WEEK1_DAY01_DAY07_ORDERS,WEEK2_DAY08_DAY15_ORDERS,WEEK3_DAY16_DAY23_ORDERS,WEEK4_DAY24_DAY31_ORDERS,WEEK1_DAY01_DAY07_REVENUE,WEEK2_DAY08_DAY15_REVENUE,WEEK3_DAY16_DAY23_REVENUE,WEEK4_DAY24_DAY31_REVENUE,TIME_0000_0600_ORDERS,TIME_0601_1200_ORDERS,TIME_1200_1800_ORDERS,TIME_1801_2359_ORDERS,TIME_0000_0600_REVENUE,TIME_0601_1200_REVENUE,TIME_1200_1800_REVENUE,TIME_1801_2359_REVENUE,Total,Recency,Frequency,Monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment
4334,72029,2,314.98,157.49,9.98,4.99,2019-12-10,2021-04-01,239.0,207,0,1,0,1,0,0,0,0.0,134.99,0.0,179.99,0.0,0.0,0.0,1,1,0,0,179.99,134.99,0.0,0.0,0,1,0,1,0.0,179.99,0.0,134.99,629.96,206,1,629.96,11.17,100.0,18.93,2.02,Potential Customers
4335,72123,3,314.47,104.82,15.97,5.32,2018-09-27,2021-04-01,305.67,207,0,0,0,2,0,1,0,0.0,0.0,0.0,214.48,0.0,99.99,0.0,1,0,1,1,153.49,0.0,99.99,60.99,0,2,0,1,0.0,160.98,0.0,153.49,943.4100000000001,206,1,943.41,11.17,100.0,25.06,2.2,Potential Customers
4336,72239,3,313.98,104.66,10.98,3.66,2021-02-08,2021-04-01,17.33,207,2,0,0,1,0,0,0,119.99,0.0,0.0,193.99,0.0,0.0,0.0,1,2,0,0,193.99,119.99,0.0,0.0,0,0,1,2,0.0,0.0,193.99,119.99,941.94,206,1,941.94,11.17,100.0,25.0,2.2,Potential Customers
4337,72376,7,313.46,44.78,19.96,2.85,2020-10-07,2021-04-01,25.14,207,0,1,1,2,0,1,2,0.0,44.99,38.0,85.99,0.0,39.99,104.49,3,1,0,3,123.99,39.99,0.0,149.48,0,4,2,1,0.0,187.48,85.99,39.99,2194.22,206,1,2194.22,11.17,100.0,35.88,2.51,Potential Customers
4338,72496,2,312.98,156.49,9.98,4.99,2020-05-22,2021-04-01,157.0,207,0,0,0,1,1,0,0,0.0,0.0,0.0,159.99,152.99,0.0,0.0,1,0,1,0,159.99,0.0,152.99,0.0,0,1,1,0,0.0,152.99,159.99,0.0,625.96,206,1,625.96,11.17,100.0,18.84,2.02,Potential Customers
4339,72589,3,312.47,104.16,14.97,4.99,2020-10-15,2021-04-01,56.0,207,0,0,0,2,1,0,0,0.0,0.0,0.0,177.48,134.99,0.0,0.0,1,1,1,0,72.49,104.99,134.99,0.0,1,0,1,1,134.99,0.0,104.99,72.49,937.4100000000001,206,1,937.41,11.17,100.0,24.88,2.19,Potential Customers
4340,72607,4,312.36,78.09,19.96,4.99,2019-12-16,2021-04-01,118.0,207,2,0,1,1,0,0,0,207.98,0.0,76.19,28.19,0.0,0.0,0.0,2,0,2,0,96.18,0.0,216.18,0.0,0,3,0,1,0.0,236.17,0.0,76.19,1249.44,206,1,1249.44,11.17,100.0,29.3,2.32,Potential Customers
4341,72631,3,312.17,104.06,14.97,4.99,2020-12-28,2021-04-01,31.33,207,1,0,0,1,0,0,1,123.99,0.0,0.0,94.09,0.0,0.0,94.09,1,0,1,1,94.09,0.0,94.09,123.99,0,2,1,0,0.0,218.08,94.09,0.0,936.51,206,1,936.51,11.17,100.0,24.86,2.19,Potential Customers
4342,72873,5,311.18,62.24,9.98,2.0,2020-11-28,2021-04-01,24.8,207,0,0,0,3,0,2,0,0.0,0.0,0.0,191.39,0.0,119.79,0.0,3,0,0,2,191.39,0.0,0.0,119.79,0,0,0,5,0.0,0.0,0.0,311.18,1555.9,206,1,1555.9,11.17,100.0,31.96,2.39,Potential Customers
4343,73177,3,310.0,103.33,0.0,0.0,2021-04-01,2021-04-01,0.0,207,0,0,0,3,0,0,0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,3,0,0,0,310.0,0.0,0.0,0.0,0,0,3,0,0.0,0.0,310.0,0.0,930.0,206,1,930.0,11.17,100.0,24.78,2.19,Potential Customers
4344,73256,3,309.98,103.33,9.98,3.33,2021-02-26,2021-04-01,11.33,207,0,0,0,2,1,0,0,0.0,0.0,0.0,204.99,104.99,0.0,0.0,2,0,0,1,204.99,0.0,0.0,104.99,0,0,0,3,0.0,0.0,0.0,309.98,929.94,206,1,929.94,11.17,100.0,24.76,2.19,Potential Customers
4345,73313,3,309.97,103.32,16.97,5.66,2019-06-26,2021-04-01,215.0,207,0,0,1,1,0,1,0,0.0,0.0,44.99,155.99,0.0,108.99,0.0,1,0,0,2,155.99,0.0,0.0,153.98,0,1,2,0,0.0,108.99,200.98,0.0,929.9100000000001,206,1,929.91,11.17,100.0,24.74,2.19,Potential Customers
4346,73342,1,309.79,309.79,4.99,4.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,309.79,0.0,0.0,0.0,1,0,0,0,309.79,0.0,0.0,0.0,0,0,1,0,0.0,0.0,309.79,0.0,309.79,206,1,309.79,11.17,100.0,8.56,1.73,Need Attention
4347,73413,4,309.37,77.34,14.97,3.74,2020-12-26,2021-04-01,24.0,207,0,0,0,2,1,1,0,0.0,0.0,0.0,148.99,60.19,100.19,0.0,2,0,0,2,148.99,0.0,0.0,160.38,0,3,1,0,0.0,209.18,100.19,0.0,1237.48,206,1,1237.48,11.17,100.0,29.2,2.32,Potential Customers
4348,73681,3,308.17,102.72,16.97,5.66,2021-03-04,2021-04-01,9.33,207,0,0,0,2,1,0,0,0.0,0.0,0.0,207.98,100.19,0.0,0.0,2,0,0,1,207.98,0.0,0.0,100.19,0,0,0,3,0.0,0.0,0.0,308.17,924.51,206,1,924.51,11.17,100.0,24.72,2.19,Potential Customers
4349,73772,3,307.98,102.66,12.98,4.33,2020-11-15,2021-04-01,45.67,207,0,0,0,2,0,0,1,0.0,0.0,0.0,265.99,0.0,0.0,41.99,2,1,0,0,265.99,41.99,0.0,0.0,0,0,3,0,0.0,0.0,307.98,0.0,923.94,206,1,923.94,11.17,100.0,24.7,2.19,Potential Customers
4350,73963,3,306.99,102.33,5.99,2.0,2019-12-02,2021-04-01,162.0,207,1,0,0,2,0,0,0,175.0,0.0,0.0,131.99,0.0,0.0,0.0,3,0,0,0,306.99,0.0,0.0,0.0,0,0,1,2,0.0,0.0,175.0,131.99,920.97,206,1,920.97,11.17,100.0,24.62,2.19,Potential Customers
4351,74428,2,305.38,152.69,10.98,5.49,2021-03-11,2021-04-01,10.5,207,0,0,0,2,0,0,0,0.0,0.0,0.0,305.38,0.0,0.0,0.0,1,1,0,0,60.19,245.19,0.0,0.0,0,0,2,0,0.0,0.0,305.38,0.0,610.76,206,1,610.76,11.17,100.0,18.54,2.01,Potential Customers
4352,74433,5,305.37,61.07,14.97,2.99,2020-11-07,2021-04-01,29.0,207,0,0,2,2,0,1,0,0.0,0.0,148.99,104.19,0.0,52.19,0.0,3,0,2,0,156.38,0.0,148.99,0.0,0,2,2,1,0.0,104.19,148.99,52.19,1526.85,206,1,1526.85,11.17,100.0,31.74,2.39,Potential Customers
4353,74485,4,305.09,76.27,4.99,1.25,2021-04-01,2021-04-01,0.0,207,0,0,0,4,0,0,0,0.0,0.0,0.0,305.09,0.0,0.0,0.0,4,0,0,0,305.09,0.0,0.0,0.0,0,0,4,0,0.0,0.0,305.09,0.0,1220.36,206,1,1220.36,11.17,100.0,28.98,2.31,Potential Customers
4354,75217,2,302.49,151.25,5.99,3.0,2021-03-30,2021-04-01,1.0,207,0,1,0,1,0,0,0,0.0,127.49,0.0,175.0,0.0,0.0,0.0,1,0,0,1,175.0,0.0,0.0,127.49,0,2,0,0,0.0,302.49,0.0,0.0,604.98,206,1,604.98,11.17,100.0,18.4,2.01,Potential Customers
4355,75298,2,302.08,151.04,9.98,4.99,2021-02-19,2021-04-01,20.5,207,0,0,0,1,1,0,0,0.0,0.0,0.0,112.09,189.99,0.0,0.0,1,0,1,0,112.09,0.0,189.99,0.0,0,0,0,2,0.0,0.0,0.0,302.08,604.16,206,1,604.16,11.17,100.0,18.38,2.01,Potential Customers
4356,75406,4,301.97,75.49,13.97,3.49,2018-03-15,2021-04-01,278.25,207,0,0,1,2,1,0,0,0.0,0.0,84.99,131.98,85.0,0.0,0.0,1,2,0,1,92.99,123.99,0.0,84.99,0,1,1,2,0.0,84.99,38.99,177.99,1207.88,206,1,1207.88,11.17,100.0,28.82,2.31,Potential Customers
4357,75635,3,300.98,100.33,9.98,3.33,2020-11-28,2021-04-01,41.33,207,0,0,1,1,0,1,0,0.0,0.0,156.99,63.99,0.0,80.0,0.0,1,0,1,1,63.99,0.0,156.99,80.0,0,0,1,2,0.0,0.0,63.99,236.99,902.94,206,1,902.94,11.17,100.0,24.37,2.18,Potential Customers
4358,75930,1,299.99,299.99,5.99,5.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,299.99,0.0,0.0,0.0,1,0,0,0,299.99,0.0,0.0,0.0,0,0,1,0,0.0,0.0,299.99,0.0,299.99,206,1,299.99,11.17,100.0,8.34,1.72,Need Attention
4359,76168,3,299.09,99.7,4.99,1.66,2021-03-10,2021-04-01,7.33,207,0,0,2,1,0,0,0,0.0,0.0,205.0,94.09,0.0,0.0,0.0,1,2,0,0,94.09,205.0,0.0,0.0,0,2,1,0,0.0,205.0,94.09,0.0,897.27,206,1,897.27,11.17,100.0,24.34,2.18,Potential Customers
4360,76528,2,297.98,148.99,9.98,4.99,2021-02-17,2021-04-01,21.5,207,0,0,1,1,0,0,0,0.0,0.0,152.99,144.99,0.0,0.0,0.0,1,0,1,0,144.99,0.0,152.99,0.0,0,1,1,0,0.0,144.99,152.99,0.0,595.96,206,1,595.96,11.17,100.0,18.16,2.0,Need Attention
4361,76675,1,297.49,297.49,4.99,4.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,297.49,0.0,0.0,0.0,1,0,0,0,297.49,0.0,0.0,0.0,0,0,1,0,0.0,0.0,297.49,0.0,297.49,206,1,297.49,11.17,100.0,8.0,1.71,Need Attention
4362,76746,3,297.08,99.03,10.98,3.66,2021-02-05,2021-04-01,18.33,207,0,0,0,1,2,0,0,0.0,0.0,0.0,168.59,128.49,0.0,0.0,3,0,0,0,297.08,0.0,0.0,0.0,2,1,0,0,128.49,168.59,0.0,0.0,891.24,206,1,891.24,11.17,100.0,24.22,2.17,Potential Customers
4363,76824,3,296.98,98.99,10.98,3.66,2019-11-25,2021-04-01,164.33,207,1,0,0,2,0,0,0,73.0,0.0,0.0,223.98,0.0,0.0,0.0,1,0,1,1,108.99,0.0,114.99,73.0,0,0,1,2,0.0,0.0,114.99,181.99,890.94,206,1,890.94,11.17,100.0,24.2,2.17,Potential Customers
4364,76835,5,296.98,59.4,10.98,2.2,2021-03-11,2021-04-01,4.2,207,0,0,1,4,0,0,0,0.0,0.0,145.99,150.99,0.0,0.0,0.0,3,1,0,1,40.99,110.0,0.0,145.99,1,0,1,3,145.99,0.0,110.0,40.99,1484.9,206,1,1484.9,11.17,100.0,31.38,2.38,Potential Customers
4365,77054,1,295.99,295.99,5.99,5.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,295.99,0.0,0.0,0.0,1,0,0,0,295.99,0.0,0.0,0.0,0,1,0,0,0.0,295.99,0.0,0.0,295.99,206,1,295.99,11.17,100.0,7.94,1.71,Need Attention
4366,77117,5,295.98,59.2,10.98,2.2,2020-06-07,2021-04-01,59.6,207,0,0,0,4,0,0,1,0.0,0.0,0.0,144.99,0.0,0.0,150.99,5,0,0,0,295.98,0.0,0.0,0.0,0,0,5,0,0.0,0.0,295.98,0.0,1479.9,206,1,1479.9,11.17,100.0,31.3,2.38,Potential Customers
4367,77230,3,295.37,98.46,14.97,4.99,2020-08-27,2021-04-01,72.33,207,0,0,0,2,1,0,0,0.0,0.0,0.0,257.98,37.39,0.0,0.0,1,0,0,2,144.99,0.0,0.0,150.38,0,1,0,2,0.0,144.99,0.0,150.38,886.11,206,1,886.11,11.17,100.0,24.08,2.17,Potential Customers
4368,77366,2,294.99,147.5,5.99,3.0,2020-11-15,2021-04-01,68.5,207,0,0,0,1,0,0,1,0.0,0.0,0.0,134.99,0.0,0.0,160.0,1,1,0,0,134.99,160.0,0.0,0.0,0,1,1,0,0.0,160.0,134.99,0.0,589.98,206,1,589.98,11.17,100.0,18.05,2.0,Need Attention
4369,77398,2,294.98,147.49,10.98,5.49,2020-10-12,2021-04-01,85.5,207,1,0,0,1,0,0,0,140.99,0.0,0.0,153.99,0.0,0.0,0.0,1,1,0,0,153.99,140.99,0.0,0.0,1,1,0,0,153.99,140.99,0.0,0.0,589.96,206,1,589.96,11.17,100.0,18.02,2.0,Need Attention
4370,77700,3,293.98,97.99,9.98,3.33,2020-12-11,2021-04-01,37.0,207,0,0,0,2,1,0,0,0.0,0.0,0.0,93.98,200.0,0.0,0.0,2,1,0,0,93.98,200.0,0.0,0.0,0,2,1,0,0.0,263.99,29.99,0.0,881.94,206,1,881.94,11.17,100.0,23.98,2.17,Potential Customers
4371,78274,4,291.67,72.92,14.97,3.74,2020-08-29,2021-04-01,53.75,207,0,0,1,2,0,1,0,0.0,0.0,81.49,96.19,0.0,113.99,0.0,3,0,0,1,177.68,0.0,0.0,113.99,0,0,0,4,0.0,0.0,0.0,291.67,1166.68,206,1,1166.68,11.17,100.0,28.46,2.29,Potential Customers
4372,78753,2,289.99,145.0,4.99,2.5,2020-11-10,2021-04-01,71.0,207,0,1,0,1,0,0,0,0.0,140.0,0.0,149.99,0.0,0.0,0.0,1,1,0,0,149.99,140.0,0.0,0.0,0,0,1,1,0.0,0.0,140.0,149.99,579.98,206,1,579.98,11.17,100.0,17.76,1.99,Need Attention
4373,79288,2,288.48,144.24,9.98,4.99,2020-11-28,2021-04-01,62.0,207,0,0,0,1,0,1,0,0.0,0.0,0.0,130.09,0.0,158.39,0.0,1,0,0,1,130.09,0.0,0.0,158.39,0,1,1,0,0.0,158.39,130.09,0.0,576.96,206,1,576.96,11.17,100.0,17.66,1.99,Need Attention
4374,79379,2,288.0,144.0,0.0,0.0,2021-04-01,2021-04-01,0.0,207,0,0,0,2,0,0,0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,2,0,0,0,288.0,0.0,0.0,0.0,0,0,2,0,0.0,0.0,288.0,0.0,576.0,206,1,576.0,11.17,100.0,17.58,1.98,Need Attention
4375,79425,3,287.98,95.99,9.98,3.33,2021-01-23,2021-04-01,22.67,207,0,0,0,1,0,2,0,0.0,0.0,0.0,104.99,0.0,182.99,0.0,1,0,2,0,104.99,0.0,182.99,0.0,1,0,0,2,104.99,0.0,0.0,182.99,863.94,206,1,863.94,11.17,100.0,23.68,2.16,Potential Customers
4376,79750,4,286.57,71.64,9.97,2.49,2020-08-28,2021-04-01,54.0,207,0,0,0,3,1,0,0,0.0,0.0,0.0,130.58,155.99,0.0,0.0,3,0,0,1,130.58,0.0,0.0,155.99,0,0,1,3,0.0,0.0,155.99,130.58,1146.28,206,1,1146.28,11.17,100.0,28.2,2.29,Potential Customers
4377,79789,4,286.36,71.59,23.96,5.99,2020-08-24,2021-04-01,55.0,207,2,0,0,1,1,0,0,167.98,0.0,0.0,89.19,29.19,0.0,0.0,1,0,0,3,89.19,0.0,0.0,197.17,0,1,2,1,0.0,49.99,207.18,29.19,1145.44,206,1,1145.44,11.17,100.0,28.18,2.29,Potential Customers
4378,79928,2,285.98,142.99,10.98,5.49,2020-06-10,2021-04-01,147.5,207,0,0,1,1,0,0,0,0.0,0.0,122.99,162.99,0.0,0.0,0.0,1,1,0,0,162.99,122.99,0.0,0.0,0,0,0,2,0.0,0.0,0.0,285.98,571.96,206,1,571.96,11.17,100.0,17.44,1.98,Need Attention
4379,79930,3,285.98,95.33,9.98,3.33,2020-01-03,2021-04-01,151.33,207,0,0,0,2,1,0,0,0.0,0.0,0.0,186.98,99.0,0.0,0.0,3,0,0,0,285.98,0.0,0.0,0.0,0,2,1,0,0.0,186.98,99.0,0.0,857.94,206,1,857.94,11.17,100.0,23.62,2.16,Potential Customers
4380,79987,4,285.98,71.5,11.98,3.0,2019-08-31,2021-04-01,144.75,207,1,0,0,1,0,1,1,163.99,0.0,0.0,48.99,0.0,30.0,43.0,2,1,0,1,91.99,163.99,0.0,30.0,0,2,1,1,0.0,212.98,30.0,43.0,1143.92,206,1,1143.92,11.17,100.0,28.16,2.29,Potential Customers
4381,80008,3,285.97,95.32,14.97,4.99,2020-11-14,2021-04-01,46.0,207,1,0,0,1,0,1,0,68.99,0.0,0.0,54.49,0.0,162.49,0.0,1,1,1,0,54.49,162.49,68.99,0.0,0,0,3,0,0.0,0.0,285.97,0.0,857.9100000000001,206,1,857.91,11.17,100.0,23.59,2.16,Potential Customers
4382,80012,3,285.97,95.32,15.97,5.32,2021-02-05,2021-04-01,18.33,207,0,0,0,1,2,0,0,0.0,0.0,0.0,110.99,174.98,0.0,0.0,2,0,1,0,165.98,0.0,119.99,0.0,1,1,0,1,110.99,54.99,0.0,119.99,857.9100000000001,206,1,857.91,11.17,100.0,23.59,2.16,Potential Customers
4383,80627,3,283.98,94.66,9.98,3.33,2020-12-24,2021-04-01,32.67,207,0,0,0,3,0,0,0,0.0,0.0,0.0,283.98,0.0,0.0,0.0,2,0,0,1,193.99,0.0,0.0,89.99,0,2,0,1,0.0,193.99,0.0,89.99,851.94,206,1,851.94,11.17,100.0,23.52,2.15,Potential Customers
4384,80629,2,283.98,141.99,9.98,4.99,2018-03-03,2021-04-01,562.5,207,0,0,0,1,0,1,0,0.0,0.0,0.0,189.99,0.0,93.99,0.0,2,0,0,0,283.98,0.0,0.0,0.0,1,0,1,0,189.99,0.0,93.99,0.0,567.96,206,1,567.96,11.17,100.0,17.3,1.98,Need Attention
4385,80652,4,283.98,71.0,11.98,3.0,2019-06-10,2021-04-01,165.25,207,1,1,0,2,0,0,0,86.0,54.0,0.0,143.98,0.0,0.0,0.0,2,2,0,0,111.99,171.99,0.0,0.0,1,0,2,1,57.99,0.0,139.99,86.0,1135.92,206,1,1135.92,11.17,100.0,28.08,2.28,Potential Customers
4386,80752,2,283.58,141.79,9.98,4.99,2020-02-01,2021-04-01,212.5,207,0,0,0,1,0,1,0,0.0,0.0,0.0,85.09,0.0,198.49,0.0,2,0,0,0,283.58,0.0,0.0,0.0,0,0,1,1,0.0,0.0,85.09,198.49,567.16,206,1,567.16,11.17,100.0,17.26,1.98,Need Attention
4387,80987,5,282.56,56.51,19.96,3.99,2019-01-02,2021-04-01,164.0,207,0,0,1,2,2,0,0,0.0,0.0,49.99,89.59,142.98,0.0,0.0,4,0,1,0,193.57,0.0,88.99,0.0,0,0,3,2,0.0,0.0,143.58,138.98,1412.8,206,1,1412.8,11.17,100.0,30.8,2.36,Potential Customers
4388,81128,2,281.98,140.99,9.98,4.99,2020-12-04,2021-04-01,59.0,207,0,0,0,1,1,0,0,0.0,0.0,0.0,84.99,196.99,0.0,0.0,2,0,0,0,281.98,0.0,0.0,0.0,1,0,0,1,84.99,0.0,0.0,196.99,563.96,206,1,563.96,11.17,100.0,17.18,1.97,Need Attention
4389,81191,3,281.97,93.99,14.97,4.99,2020-04-18,2021-04-01,116.0,207,0,0,0,2,0,1,0,0.0,0.0,0.0,121.98,0.0,159.99,0.0,2,0,1,0,121.98,0.0,159.99,0.0,0,0,0,3,0.0,0.0,0.0,281.97,845.9100000000001,206,1,845.91,11.17,100.0,23.46,2.15,Potential Customers
4390,81307,4,281.29,70.32,4.49,1.12,2021-04-01,2021-04-01,0.0,207,0,0,0,4,0,0,0,0.0,0.0,0.0,281.29,0.0,0.0,0.0,4,0,0,0,281.29,0.0,0.0,0.0,4,0,0,0,281.29,0.0,0.0,0.0,1125.16,206,1,1125.16,11.17,100.0,27.9,2.28,Potential Customers
4391,81356,3,281.08,93.69,11.98,3.99,2017-01-02,2021-04-01,516.67,207,1,0,0,1,0,0,1,100.0,0.0,0.0,140.09,0.0,0.0,40.99,2,0,1,0,240.09,0.0,40.99,0.0,0,0,1,2,0.0,0.0,100.0,181.08,843.24,206,1,843.24,11.17,100.0,23.42,2.15,Potential Customers
4392,81466,4,280.98,70.25,10.98,2.75,2020-10-26,2021-04-01,39.25,207,1,0,0,1,2,0,0,110.0,0.0,0.0,27.49,143.49,0.0,0.0,1,0,0,3,27.49,0.0,0.0,253.49,0,2,2,0,0.0,143.49,137.49,0.0,1123.92,206,1,1123.92,11.17,100.0,27.88,2.28,Potential Customers
4393,81606,5,280.56,56.11,20.96,4.19,2019-08-14,2021-04-01,119.2,207,0,1,1,3,0,0,0,0.0,36.49,95.09,148.98,0.0,0.0,0.0,2,1,1,1,94.99,95.09,36.49,53.99,0,1,2,2,0.0,36.49,94.99,149.08,1402.8,206,1,1402.8,11.17,100.0,30.66,2.36,Potential Customers
4394,81865,2,279.98,139.99,9.98,4.99,2021-03-02,2021-04-01,15.0,207,0,1,0,1,0,0,0,0.0,139.99,0.0,139.99,0.0,0.0,0.0,2,0,0,0,279.98,0.0,0.0,0.0,0,1,1,0,0.0,139.99,139.99,0.0,559.96,206,1,559.96,11.17,100.0,17.12,1.97,Need Attention
4395,82053,4,279.27,69.82,14.97,3.74,2021-03-04,2021-04-01,7.0,207,0,1,0,3,0,0,0,0.0,83.99,0.0,195.28,0.0,0.0,0.0,3,0,1,0,195.28,0.0,83.99,0.0,0,0,1,3,0.0,0.0,83.99,195.28,1117.08,206,1,1117.08,11.17,100.0,27.76,2.27,Potential Customers
4396,82240,3,278.97,92.99,14.97,4.99,2020-10-22,2021-04-01,53.67,207,0,0,0,2,0,1,0,0.0,0.0,0.0,194.98,0.0,83.99,0.0,1,0,1,1,144.99,0.0,49.99,83.99,0,2,1,0,0.0,133.98,144.99,0.0,836.9100000000001,206,1,836.91,11.17,100.0,23.28,2.15,Potential Customers
4397,82241,4,278.97,69.74,14.97,3.74,2020-09-22,2021-04-01,47.75,207,0,1,0,1,2,0,0,0.0,84.99,0.0,88.99,104.99,0.0,0.0,1,0,1,2,88.99,0.0,84.99,104.99,0,4,0,0,0.0,278.97,0.0,0.0,1115.88,206,1,1115.88,11.17,100.0,27.74,2.27,Potential Customers
4398,82311,5,278.55,55.71,25.95,5.19,2019-10-18,2021-04-01,106.2,207,0,0,0,1,2,0,2,0.0,0.0,0.0,67.09,124.98,0.0,86.48,2,1,1,1,103.58,53.99,70.99,49.99,0,2,0,3,0.0,90.48,0.0,188.07,1392.75,206,1,1392.75,11.17,100.0,30.56,2.35,Potential Customers
4399,82715,1,276.99,276.99,5.99,5.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,276.99,0.0,0.0,0.0,1,0,0,0,276.99,0.0,0.0,0.0,0,1,0,0,0.0,276.99,0.0,0.0,276.99,206,1,276.99,11.17,100.0,7.34,1.69,Need Attention
4400,82786,4,276.97,69.24,14.97,3.74,2018-05-06,2021-04-01,265.25,207,1,0,0,1,0,0,2,81.49,0.0,0.0,105.99,0.0,0.0,89.49,4,0,0,0,276.97,0.0,0.0,0.0,0,3,1,0,0.0,195.48,81.49,0.0,1107.88,206,1,1107.88,11.17,100.0,27.6,2.27,Potential Customers
4401,82909,3,276.09,92.03,6.99,2.33,2020-07-10,2021-04-01,88.33,207,1,0,0,1,1,0,0,175.0,0.0,0.0,41.09,60.0,0.0,0.0,2,1,0,0,216.09,60.0,0.0,0.0,0,0,2,1,0.0,0.0,101.09,175.0,828.27,206,1,828.27,11.17,100.0,23.2,2.14,Potential Customers
4402,83055,2,275.98,137.99,10.98,5.49,2021-02-12,2021-04-01,24.0,207,0,0,0,1,1,0,0,0.0,0.0,0.0,199.99,75.99,0.0,0.0,1,1,0,0,199.99,75.99,0.0,0.0,0,1,1,0,0.0,75.99,199.99,0.0,551.96,206,1,551.96,11.17,100.0,16.98,1.97,Need Attention
4403,83218,1,275.09,275.09,5.99,5.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,275.09,0.0,0.0,0.0,1,0,0,0,275.09,0.0,0.0,0.0,0,0,1,0,0.0,0.0,275.09,0.0,275.09,206,1,275.09,11.17,100.0,7.26,1.69,Need Attention
4404,83322,2,275.0,137.5,0.0,0.0,2021-04-01,2021-04-01,0.0,207,0,0,0,2,0,0,0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,2,0,0,0,275.0,0.0,0.0,0.0,0,0,2,0,0.0,0.0,275.0,0.0,550.0,206,1,550.0,11.17,100.0,16.94,1.97,Need Attention
4405,83409,2,274.99,137.5,4.99,2.5,2021-04-01,2021-04-01,0.0,207,0,0,0,2,0,0,0,0.0,0.0,0.0,274.99,0.0,0.0,0.0,2,0,0,0,274.99,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,274.99,549.98,206,1,549.98,11.17,100.0,16.92,1.97,Need Attention
4406,83464,3,274.98,91.66,9.98,3.33,2020-11-14,2021-04-01,46.0,207,0,0,1,1,0,1,0,0.0,0.0,104.99,104.99,0.0,65.0,0.0,1,1,0,1,104.99,65.0,0.0,104.99,0,1,1,1,0.0,65.0,104.99,104.99,824.94,206,1,824.94,11.17,100.0,23.08,2.14,Potential Customers
4407,83575,2,274.58,137.29,9.98,4.99,2020-04-29,2021-04-01,168.5,207,0,0,1,1,0,0,0,0.0,0.0,121.99,152.59,0.0,0.0,0.0,1,0,0,1,152.59,0.0,0.0,121.99,1,0,0,1,152.59,0.0,0.0,121.99,549.16,206,1,549.16,11.17,100.0,16.88,1.96,Need Attention
4408,83681,2,274.08,137.04,9.98,4.99,2021-03-19,2021-04-01,6.5,207,0,0,0,1,1,0,0,0.0,0.0,0.0,130.09,143.99,0.0,0.0,1,0,1,0,130.09,0.0,143.99,0.0,0,1,1,0,0.0,143.99,130.09,0.0,548.16,206,1,548.16,11.17,100.0,16.81,1.96,Need Attention
4409,83684,2,274.08,137.04,10.98,5.49,2020-11-17,2021-04-01,67.5,207,0,1,0,1,0,0,0,0.0,160.99,0.0,113.09,0.0,0.0,0.0,1,0,1,0,113.09,0.0,160.99,0.0,0,0,1,1,0.0,0.0,160.99,113.09,548.16,206,1,548.16,11.17,100.0,16.81,1.96,Need Attention
4410,83897,4,273.57,68.39,16.97,4.24,2020-05-28,2021-04-01,77.0,207,0,0,1,3,0,0,0,0.0,0.0,90.99,182.58,0.0,0.0,0.0,3,0,0,1,189.58,0.0,0.0,83.99,2,0,1,1,98.59,0.0,90.99,83.99,1094.28,206,1,1094.28,11.17,100.0,27.42,2.27,Potential Customers
4411,84020,1,272.99,272.99,4.99,4.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,272.99,0.0,0.0,0.0,1,0,0,0,272.99,0.0,0.0,0.0,0,1,0,0,0.0,272.99,0.0,0.0,272.99,206,1,272.99,11.17,100.0,7.18,1.69,Need Attention
